Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk,AI_Adoption_Score,Job_Level_Score,Education_Score,Company_Size_Score,Layoff_Risk_Score,Automation_Exposure_Index,Human_Creative_Protection_Index,AI_Intensity_Index,Experience_Band,Age_Band,Risk_Binary
44,Bachelor's,13,Telecom,Support Specialist,Large,Entry,26,79,50,Low,1,4,17,1,Low,0,0,1,2,0,10.913590155163188,64.5,7.777777777777778,8-15,41-50,Not_High
47,Master's,0,Finance,Financial Analyst,Small,Mid,32,72,85,Low,2,2,28,3,Low,0,1,2,0,0,18.28919208132691,78.5,8.88888888888889,0-3,41-50,Not_High
35,Bachelor's,5,Logistics,Dispatcher,Large,Mid,58,33,22,Low,2,5,34,9,High,0,1,1,2,2,27.712680577849113,27.5,12.222222222222223,4-7,31-40,High
30,Bachelor's,4,Telecom,Operations Analyst,Medium,Entry,31,81,27,Low,2,1,24,0,Medium,0,0,1,1,1,16.867977528089888,54.0,7.777777777777778,4-7,21-30,Not_High
48,Bachelor's,6,Telecom,Operations Analyst,Small,Senior,58,31,41,Medium,2,9,27,28,Low,1,2,1,0,0,38.24638844301765,36.0,33.33333333333333,4-7,41-50,Not_High
32,High School,8,IT,Data Analyst,Large,Entry,84,9,54,Medium,5,14,71,27,High,1,0,0,2,2,65.84403424291064,31.5,48.88888888888889,8-15,31-40,High
37,High School,12,Finance,Accountant,Small,Entry,12,86,57,Low,1,1,8,7,Low,0,0,0,0,0,4.2188336008560725,71.5,4.444444444444445,8-15,31-40,Not_High
22,Master's,1,Retail,Inventory Analyst,Medium,Mid,77,29,84,Medium,4,11,69,20,High,1,1,2,1,2,60.698903156768324,56.5,42.22222222222222,0-3,21-30,High
34,PhD,7,Education,Teacher,Small,Mid,21,72,79,Low,2,5,19,6,Low,0,1,3,0,0,12.48729266987694,75.5,12.222222222222223,4-7,31-40,Not_High
50,Master's,6,IT,ML Engineer,Medium,Entry,83,22,43,High,8,20,71,63,High,2,0,2,1,2,85.5464151952916,32.5,82.22222222222223,4-7,41-50,High
39,Bachelor's,9,Telecom,Support Specialist,Small,Mid,23,67,70,Low,1,1,18,8,Low,0,1,1,0,0,10.301631888710542,68.5,4.444444444444445,8-15,31-40,Not_High
48,Bachelor's,6,Telecom,Network Engineer,Small,Entry,54,45,40,Low,0,3,52,7,High,0,0,1,0,2,26.578384162653823,42.5,3.3333333333333335,4-7,41-50,High
35,Bachelor's,14,IT,Software Engineer,Medium,Entry,21,100,50,Low,1,3,14,8,Low,0,0,1,1,0,8.582798287854468,75.0,6.666666666666667,8-15,31-40,Not_High
53,PhD,9,Manufacturing,Production Supervisor,Medium,Mid,88,5,46,Medium,3,10,76,21,High,1,1,3,1,2,63.439004815409305,25.5,37.77777777777778,8-15,51-60,High
52,Master's,13,Retail,Sales Associate,Medium,Entry,16,79,31,Low,0,0,9,5,Low,0,0,2,1,0,3.1902086677367576,55.0,0.0,8-15,51-60,Not_High
47,High School,6,Education,Academic Coordinator,Large,Mid,78,7,87,Medium,5,7,59,17,High,1,1,0,2,2,60.687533440342435,47.0,41.111111111111114,4-7,41-50,High
28,High School,7,Logistics,Dispatcher,Medium,Senior,49,45,80,Medium,2,14,37,29,Low,1,2,0,1,0,38.37680577849117,62.5,38.888888888888886,4-7,21-30,Not_High
31,PhD,3,Healthcare,Medical Assistant,Small,Entry,43,60,24,Low,0,2,26,3,Low,0,0,3,0,0,16.001203852327446,42.0,2.2222222222222223,0-3,31-40,Not_High
21,High School,0,IT,Data Analyst,Large,Mid,73,20,76,Medium,2,13,71,7,High,1,1,0,2,2,55.07022471910113,48.0,37.77777777777778,0-3,21-30,High
39,PhD,7,Finance,Financial Analyst,Medium,Senior,49,42,61,Medium,2,6,23,21,Low,1,2,3,1,0,34.44422150882825,51.5,30.0,4-7,31-40,Not_High
51,Bachelor's,4,Telecom,Network Engineer,Medium,Entry,93,0,35,Medium,3,7,63,28,High,1,0,1,1,2,61.27541466024612,17.5,34.44444444444445,4-7,51-60,High
29,Master's,5,Finance,Auditor,Small,Entry,35,47,75,Low,0,4,34,5,Medium,0,0,2,0,1,15.867442482611022,61.0,4.444444444444445,4-7,21-30,Not_High
44,Bachelor's,12,Healthcare,Medical Assistant,Medium,Mid,89,20,82,Medium,4,13,88,20,High,1,1,1,1,2,69.60741037988228,51.0,44.44444444444445,8-15,41-50,High
53,Master's,8,Manufacturing,Quality Engineer,Small,Entry,30,79,54,Low,1,3,28,5,Medium,0,0,2,0,1,15.193953986088818,66.5,6.666666666666667,8-15,51-60,Not_High
48,Bachelor's,14,Logistics,Supply Chain Analyst,Medium,Entry,31,77,38,Low,1,2,17,7,Medium,0,0,1,1,1,12.401685393258427,57.5,5.555555555555556,8-15,41-50,Not_High
47,Bachelor's,8,Logistics,Warehouse Manager,Medium,Entry,93,0,85,High,10,30,84,54,High,2,0,1,1,2,97.1742910647405,42.5,100.0,8-15,41-50,High
27,PhD,0,Logistics,Supply Chain Analyst,Medium,Entry,57,58,21,Low,1,0,56,5,High,0,0,3,1,2,31.094836811128946,39.5,3.3333333333333335,0-3,21-30,High
46,Master's,5,Logistics,Dispatcher,Small,Entry,44,46,69,Low,0,2,31,2,Medium,0,0,2,0,1,17.703317281968967,57.5,2.2222222222222223,4-7,41-50,Not_High
41,Bachelor's,8,Logistics,Warehouse Manager,Small,Entry,87,10,71,Medium,3,6,65,21,High,1,0,1,0,2,60.05149812734082,40.5,33.33333333333333,8-15,41-50,High
32,High School,8,Finance,Financial Analyst,Medium,Mid,30,68,20,Low,0,5,23,0,Medium,0,1,0,1,1,11.289459604066346,44.0,5.555555555555555,8-15,31-40,Not_High
27,High School,4,IT,ML Engineer,Large,Entry,76,31,74,Medium,4,6,74,12,High,1,0,0,2,2,61.80577849117175,52.5,36.66666666666667,4-7,21-30,High
55,High School,6,Finance,Accountant,Large,Mid,75,26,32,Medium,4,5,37,19,High,1,1,0,2,2,51.11490101658641,29.0,35.55555555555556,4-7,51-60,High
36,Bachelor's,3,Education,Research Assistant,Large,Senior,90,16,32,Medium,4,14,70,7,Medium,1,2,1,2,1,64.84884965222044,24.0,45.55555555555556,0-3,31-40,Not_High
39,Master's,6,Finance,Auditor,Medium,Senior,47,34,21,Low,2,4,26,2,Low,0,2,2,1,0,22.191680042803636,27.5,11.111111111111112,4-7,31-40,Not_High
46,Master's,11,Healthcare,Health Analyst,Medium,Mid,84,23,69,Medium,5,12,60,20,Medium,1,1,2,1,1,62.75414660246121,46.0,46.666666666666664,8-15,41-50,Not_High
23,Master's,0,Retail,Inventory Analyst,Medium,Entry,55,33,26,Low,0,0,47,9,High,0,0,2,1,2,25.4715088282504,29.5,0.0,0-3,21-30,High
26,Master's,2,Healthcare,Health Analyst,Medium,Mid,36,47,78,Low,1,5,20,9,Low,0,1,2,1,0,14.732477260567148,62.5,8.88888888888889,0-3,21-30,Not_High
38,Master's,8,Healthcare,Medical Assistant,Medium,Mid,93,3,34,Medium,3,14,44,17,High,1,1,2,1,2,55.93833600856073,18.5,42.22222222222222,8-15,31-40,High
55,Master's,5,Telecom,Support Specialist,Medium,Mid,53,59,26,Medium,4,13,41,22,Medium,1,1,2,1,1,45.690877474585335,42.5,44.44444444444445,4-7,51-60,Not_High
23,High School,0,Retail,Sales Associate,Small,Mid,78,22,74,Medium,3,5,55,28,High,1,1,0,0,2,54.56393793472445,48.0,32.22222222222222,0-3,21-30,High
31,Bachelor's,10,Healthcare,Nurse,Small,Senior,15,75,94,Low,0,0,10,1,Low,0,2,1,0,0,3.1734884965222045,84.5,0.0,8-15,31-40,Not_High
29,Bachelor's,8,Telecom,Support Specialist,Medium,Mid,19,88,56,Low,2,0,11,5,Low,0,1,1,1,0,9.64486356340289,72.0,6.666666666666667,8-15,21-30,Not_High
52,Bachelor's,8,IT,ML Engineer,Small,Entry,75,41,68,Medium,4,14,61,8,High,1,0,1,0,2,57.856474050294274,54.5,45.55555555555556,8-15,51-60,High
38,Master's,2,Retail,Sales Associate,Medium,Mid,31,60,89,Low,0,1,19,1,Low,0,1,2,1,0,10.463483146067414,74.5,1.1111111111111112,0-3,31-40,Not_High
37,Bachelor's,12,Telecom,Support Specialist,Medium,Entry,36,57,21,Low,0,5,23,0,Medium,0,0,1,1,1,13.07517388978063,39.0,5.555555555555555,8-15,31-40,Not_High
39,High School,10,IT,ML Engineer,Small,Mid,41,57,80,Medium,3,7,20,29,Low,1,1,0,0,0,33.720572498662385,68.5,34.44444444444445,8-15,31-40,Not_High
46,Bachelor's,11,Retail,Store Manager,Medium,Mid,28,95,96,Low,1,1,23,2,Low,0,1,1,1,0,13.19422150882825,95.5,4.444444444444445,8-15,41-50,Not_High
58,High School,10,Manufacturing,Operator,Small,Senior,28,67,39,Low,1,2,26,2,Low,0,2,0,0,0,14.036918138041731,53.0,5.555555555555556,8-15,51-60,Not_High
37,High School,12,Finance,Auditor,Small,Entry,25,78,42,Low,0,4,18,3,Medium,0,0,0,0,1,8.396869983948635,60.0,4.444444444444445,8-15,31-40,Not_High
60,Master's,0,Finance,Auditor,Medium,Senior,34,59,93,Low,2,0,16,8,Low,0,2,2,1,0,15.513643659711073,76.0,6.666666666666667,0-3,51-60,Not_High
40,PhD,4,Healthcare,Medical Assistant,Medium,Senior,79,35,80,Medium,5,13,36,7,Low,1,2,3,1,0,54.5244783306581,57.5,47.77777777777778,4-7,31-40,Not_High
23,Bachelor's,2,Education,Teacher,Medium,Entry,63,46,84,Medium,3,6,58,22,High,1,0,1,1,2,50.94234884965222,65.0,33.33333333333333,0-3,21-30,High
23,Master's,2,Logistics,Supply Chain Analyst,Small,Entry,91,0,35,High,7,17,81,49,High,2,0,2,0,2,88.23635634028892,17.5,75.55555555555556,0-3,21-30,High
37,Bachelor's,15,Manufacturing,Operator,Large,Entry,16,99,34,Low,0,1,10,7,Low,0,0,1,2,0,3.471107544141252,66.5,1.1111111111111112,8-15,31-40,Not_High
36,Bachelor's,4,Logistics,Dispatcher,Medium,Entry,58,32,69,Medium,3,8,48,6,High,1,0,1,1,2,46.64526484751204,50.5,35.55555555555556,4-7,31-40,High
30,Bachelor's,4,Education,Research Assistant,Medium,Senior,59,47,79,Medium,2,5,47,21,Low,1,2,1,1,0,44.16198501872659,63.0,28.888888888888886,4-7,21-30,Not_High
40,Master's,10,Telecom,Operations Analyst,Medium,Senior,22,55,57,Low,0,0,13,0,Low,0,2,2,1,0,6.099518459069021,56.0,0.0,8-15,31-40,Not_High
57,Bachelor's,12,Telecom,Operations Analyst,Small,Entry,86,12,45,Medium,2,6,71,12,High,1,0,1,0,2,58.939272338148754,28.5,30.0,8-15,51-60,High
40,Bachelor's,15,Finance,Financial Analyst,Small,Mid,57,58,66,Medium,5,8,43,13,Medium,1,1,1,0,1,49.94315141787052,62.0,42.22222222222222,8-15,31-40,Not_High
55,High School,10,Education,Academic Coordinator,Medium,Entry,27,74,91,Low,1,2,13,1,Low,0,0,0,1,0,10.087613697164258,82.5,5.555555555555556,8-15,51-60,Not_High
41,Master's,12,Healthcare,Health Analyst,Small,Senior,22,92,36,Low,0,4,20,6,Low,0,2,2,0,0,8.065810593900482,64.0,4.444444444444445,8-15,41-50,Not_High
48,Bachelor's,12,Manufacturing,Operator,Small,Mid,67,44,80,Low,1,1,39,9,High,0,1,1,0,2,29.29574638844302,62.0,4.444444444444445,8-15,41-50,High
53,Bachelor's,0,Finance,Auditor,Small,Entry,54,37,93,Low,1,5,42,9,High,0,0,1,0,2,26.269395398608886,65.0,8.88888888888889,0-3,51-60,High
38,High School,16,Healthcare,Medical Assistant,Medium,Senior,15,55,74,Low,1,4,11,5,Low,0,2,0,1,0,5.954387372926698,64.5,7.777777777777778,15+,31-40,Not_High
29,Bachelor's,5,Finance,Accountant,Small,Entry,85,36,65,Medium,4,9,44,6,High,1,0,1,0,2,56.057383627608345,50.5,40.0,4-7,21-30,High
53,High School,13,Manufacturing,Production Supervisor,Medium,Entry,16,77,37,Low,0,0,15,9,Medium,0,0,0,1,1,4.875601926163724,57.0,0.0,8-15,51-60,Not_High
58,Bachelor's,8,Healthcare,Medical Assistant,Large,Senior,88,20,44,Medium,2,13,72,24,Medium,1,2,1,2,1,59.815409309791335,32.0,37.77777777777778,8-15,51-60,Not_High
51,Bachelor's,3,Healthcare,Health Analyst,Large,Entry,30,64,89,Low,2,4,21,2,Low,0,0,1,2,0,15.727661851257357,76.5,11.111111111111112,0-3,51-60,Not_High
31,Master's,5,Telecom,Support Specialist,Large,Senior,49,38,32,Low,0,5,23,5,Low,0,2,2,2,0,16.94422150882825,35.0,5.555555555555555,4-7,31-40,Not_High
46,PhD,3,Healthcare,Health Analyst,Large,Mid,40,60,55,Low,1,5,38,6,Low,0,1,3,2,0,20.979133226324237,57.5,8.88888888888889,0-3,41-50,Not_High
47,Bachelor's,12,Telecom,Support Specialist,Small,Entry,76,28,24,Medium,3,6,47,20,High,1,0,1,0,2,51.72150882825039,26.0,33.33333333333333,8-15,41-50,High
30,Bachelor's,5,Healthcare,Medical Assistant,Small,Entry,94,3,94,Medium,2,5,73,25,High,1,0,1,0,2,61.88202247191011,48.5,28.888888888888886,4-7,21-30,High
23,Bachelor's,2,Healthcare,Health Analyst,Medium,Mid,63,51,55,Medium,2,6,35,10,Medium,1,1,1,1,1,41.98167469234885,53.0,30.0,0-3,21-30,Not_High
37,Master's,14,Healthcare,Medical Assistant,Large,Mid,26,70,79,Low,0,4,16,5,Low,0,1,2,2,0,8.132691278758694,74.5,4.444444444444445,8-15,31-40,Not_High
37,Bachelor's,0,Manufacturing,Production Supervisor,Small,Mid,22,65,31,Low,2,5,19,3,Medium,0,1,1,0,1,12.784911717495989,48.0,12.222222222222223,0-3,31-40,Not_High
51,Master's,14,Healthcare,Medical Assistant,Small,Entry,70,21,40,Medium,2,11,63,28,High,1,0,2,0,2,51.930176565008026,30.5,35.55555555555556,8-15,51-60,High
55,High School,15,Logistics,Dispatcher,Medium,Entry,92,0,72,High,7,18,55,52,High,2,0,0,1,2,81.23060460139111,36.0,76.66666666666666,8-15,51-60,High
34,Bachelor's,12,IT,Data Analyst,Medium,Mid,63,33,72,Medium,4,6,55,15,Medium,1,1,1,1,1,52.59965222043873,52.5,36.66666666666667,8-15,31-40,Not_High
47,Master's,1,IT,Data Analyst,Small,Entry,21,76,68,Low,0,4,14,0,Low,0,0,2,0,0,6.082798287854468,72.0,4.444444444444445,0-3,41-50,Not_High
24,Master's,3,Healthcare,Nurse,Small,Mid,27,81,81,Low,2,1,17,4,Low,0,1,2,0,0,13.711209202782237,81.0,7.777777777777778,0-3,21-30,Not_High
47,Master's,6,Telecom,Operations Analyst,Medium,Entry,66,33,41,Medium,5,6,50,22,High,1,0,2,1,2,54.58801498127342,37.0,40.0,4-7,41-50,High
22,Master's,1,Logistics,Warehouse Manager,Small,Entry,41,45,75,Low,0,3,32,9,Medium,0,0,2,0,1,17.091359015516318,60.0,3.3333333333333335,0-3,21-30,Not_High
30,Bachelor's,8,Logistics,Warehouse Manager,Small,Mid,31,70,71,Low,1,2,25,2,Low,0,1,1,0,0,14.648876404494382,70.5,5.555555555555556,8-15,21-30,Not_High
54,High School,11,Logistics,Warehouse Manager,Small,Mid,14,76,21,Low,0,1,6,5,Low,0,1,0,0,0,1.752273943285179,48.5,1.1111111111111112,8-15,51-60,Not_High
47,Bachelor's,1,Healthcare,Nurse,Medium,Entry,81,23,95,Medium,5,14,70,27,High,1,0,1,1,2,64.670278223649,59.0,48.88888888888889,0-3,41-50,High
48,Bachelor's,4,IT,Software Engineer,Small,Mid,42,65,48,Low,1,1,39,3,Medium,0,1,1,0,1,21.855270197966828,56.5,4.444444444444445,4-7,41-50,Not_High
50,Master's,3,Manufacturing,Production Supervisor,Large,Entry,78,5,90,Medium,2,10,44,24,High,1,0,2,2,2,48.97405029427501,47.5,34.444444444444436,0-3,41-50,High
29,Bachelor's,4,Manufacturing,Production Supervisor,Medium,Senior,65,27,50,Medium,2,11,30,22,Medium,1,2,1,1,1,41.17241840556447,38.5,35.55555555555556,4-7,21-30,Not_High
21,Bachelor's,0,Manufacturing,Production Supervisor,Medium,Entry,81,25,20,High,8,22,75,49,High,2,0,1,1,2,86.07477260567148,22.5,84.44444444444444,0-3,21-30,High
52,Master's,12,Logistics,Dispatcher,Small,Entry,77,7,36,Medium,2,5,75,6,High,1,0,2,0,2,57.384296415195294,21.5,28.888888888888886,8-15,51-60,High
53,Bachelor's,11,Logistics,Dispatcher,Medium,Entry,11,99,86,Low,0,3,9,3,Low,0,0,1,1,0,1.7021134296415195,92.5,3.3333333333333335,8-15,51-60,Not_High
45,Bachelor's,8,Finance,Auditor,Large,Entry,83,18,88,Medium,5,11,61,11,High,1,0,1,2,2,62.737426431246654,53.0,45.55555555555556,8-15,41-50,High
53,High School,5,Finance,Financial Analyst,Small,Mid,70,35,44,Medium,2,9,34,16,High,1,1,0,0,2,43.78410914927769,39.5,33.33333333333333,4-7,51-60,High
36,Bachelor's,8,Education,Research Assistant,Medium,Mid,78,35,53,Medium,5,12,52,12,Medium,1,1,1,1,1,58.72124130551097,44.0,46.666666666666664,8-15,31-40,Not_High
49,Bachelor's,12,IT,ML Engineer,Large,Entry,50,50,93,Low,2,5,37,2,Medium,0,0,1,2,1,26.174424826110222,71.5,12.222222222222223,8-15,41-50,Not_High
50,Master's,0,Logistics,Dispatcher,Medium,Senior,63,33,85,Medium,4,7,52,9,Medium,1,2,2,1,1,51.75695559122525,59.0,37.77777777777778,0-3,41-50,Not_High
39,Bachelor's,17,Retail,Sales Associate,Medium,Entry,11,96,76,Low,1,3,9,7,Low,0,0,1,1,0,4.20211342964152,86.0,6.666666666666667,15+,31-40,Not_High
44,Bachelor's,9,Finance,Auditor,Large,Entry,71,33,80,Medium,2,14,36,28,High,1,0,1,2,2,44.643525949705726,56.5,38.888888888888886,8-15,41-50,High
60,Master's,10,Retail,Sales Associate,Medium,Entry,19,72,88,Low,1,4,17,3,Low,0,0,2,1,0,8.830256821829854,80.0,7.777777777777778,8-15,51-60,Not_High
42,Master's,11,IT,Data Analyst,Large,Senior,28,68,62,Low,0,1,18,0,Low,0,2,2,2,0,9.289727126805778,65.0,1.1111111111111112,8-15,41-50,Not_High
51,Master's,11,Manufacturing,Quality Engineer,Medium,Entry,68,34,32,Medium,2,12,35,20,High,1,0,2,1,2,43.46976993044409,33.0,36.66666666666667,8-15,51-60,High
33,PhD,6,Finance,Financial Analyst,Large,Entry,62,27,79,Medium,3,8,31,9,Medium,1,0,3,2,1,43.060460139111825,53.0,35.55555555555556,4-7,31-40,Not_High
60,High School,5,Finance,Accountant,Large,Entry,71,35,67,Medium,4,10,67,11,High,1,0,0,2,2,58.35139111824505,51.0,41.111111111111114,4-7,51-60,High
26,Master's,5,Retail,Inventory Analyst,Small,Mid,94,11,42,High,8,18,52,44,High,2,1,2,0,2,83.48314606741573,26.5,80.0,4-7,21-30,High
40,Master's,10,Education,Research Assistant,Medium,Entry,72,40,91,Medium,5,12,71,12,Medium,1,0,2,1,1,62.272605671482076,65.5,46.666666666666664,8-15,31-40,Not_High
55,Bachelor's,10,Telecom,Network Engineer,Medium,Mid,94,29,60,High,8,16,43,38,High,2,1,1,1,2,80.95505617977527,44.5,77.77777777777779,8-15,51-60,High
44,High School,8,Healthcare,Nurse,Medium,Entry,58,51,67,Medium,3,9,51,17,Medium,1,0,0,1,1,47.48796147672552,59.0,36.66666666666667,8-15,41-50,Not_High
25,Bachelor's,4,Retail,Store Manager,Medium,Senior,86,0,72,Medium,5,12,82,29,High,1,2,1,1,2,69.52915997859819,36.0,46.666666666666664,4-7,21-30,High
56,Bachelor's,12,Education,Research Assistant,Large,Mid,55,62,78,Medium,3,5,33,19,Low,1,1,1,2,0,41.53892455858748,70.0,32.22222222222222,8-15,51-60,Not_High
36,Bachelor's,7,Manufacturing,Operator,Small,Mid,37,60,50,Low,1,0,21,0,Medium,0,1,1,0,1,15.31099518459069,55.0,3.3333333333333335,4-7,31-40,Not_High
60,Bachelor's,20,Healthcare,Medical Assistant,Small,Senior,67,27,55,Medium,3,9,31,15,Low,1,2,1,0,0,44.548555377207066,41.0,36.66666666666667,15+,51-60,Not_High
55,Master's,4,Manufacturing,Quality Engineer,Medium,Entry,90,3,69,High,8,24,68,37,High,2,0,2,1,2,86.78705189941145,36.0,86.66666666666667,4-7,51-60,High
33,Bachelor's,10,Manufacturing,Operator,Small,Entry,36,52,46,Low,0,3,20,4,Medium,0,0,1,0,1,12.232477260567148,49.0,3.3333333333333335,8-15,31-40,Not_High
42,PhD,16,Finance,Accountant,Small,Mid,12,78,84,Low,0,1,6,8,Low,0,1,3,0,0,1.157035848047084,81.0,1.1111111111111112,15+,41-50,Not_High
33,Bachelor's,7,Telecom,Network Engineer,Small,Mid,52,42,78,Low,2,0,47,1,Medium,0,1,1,0,1,29.578651685393258,60.0,6.666666666666667,4-7,31-40,Not_High
42,High School,6,Manufacturing,Operator,Medium,Mid,78,23,43,Medium,2,9,45,10,High,1,1,0,1,2,49.25494917067951,33.0,33.33333333333333,4-7,41-50,High
52,High School,9,Healthcare,Health Analyst,Medium,Entry,79,42,24,Medium,4,7,65,13,High,1,0,0,1,2,60.170545746388434,33.0,37.77777777777778,8-15,51-60,High
54,Master's,12,Healthcare,Nurse,Large,Entry,62,36,99,Low,2,4,35,5,Medium,0,0,2,2,1,29.1840556447298,67.5,11.111111111111112,8-15,51-60,Not_High
37,Bachelor's,3,Healthcare,Health Analyst,Medium,Senior,51,50,26,Medium,3,10,27,24,Low,1,2,1,1,0,38.66305510968432,38.0,37.77777777777778,0-3,31-40,Not_High
26,Bachelor's,5,Education,Teacher,Small,Mid,83,15,98,High,6,15,58,30,Medium,2,1,1,0,1,76.89472980203318,56.5,70.0,4-7,21-30,Not_High
28,Bachelor's,7,Telecom,Support Specialist,Medium,Mid,38,57,63,Low,2,5,19,1,Low,0,1,1,1,0,17.54681647940075,60.0,12.222222222222223,4-7,21-30,Not_High
32,Bachelor's,5,Healthcare,Health Analyst,Medium,Entry,26,68,73,Low,0,4,18,7,Low,0,0,1,1,0,8.694489031567683,70.5,4.444444444444445,4-7,31-40,Not_High
51,High School,11,Manufacturing,Operator,Small,Entry,52,45,41,Low,1,2,49,6,High,0,0,0,0,2,27.640449438202253,43.0,5.555555555555556,8-15,51-60,High
26,Master's,4,Telecom,Support Specialist,Medium,Senior,22,70,83,Low,0,4,21,4,Low,0,2,2,1,0,8.346709470304974,76.5,4.444444444444445,4-7,21-30,Not_High
45,High School,5,Logistics,Supply Chain Analyst,Medium,Mid,56,48,63,Medium,4,9,26,11,Medium,1,1,0,1,1,42.37025147137506,55.5,40.0,4-7,41-50,Not_High
58,PhD,14,Finance,Financial Analyst,Medium,Entry,41,51,78,Low,1,1,40,0,Medium,0,0,3,1,1,21.838550026752273,64.5,4.444444444444445,8-15,51-60,Not_High
48,High School,6,Manufacturing,Operator,Small,Entry,51,51,89,Low,0,3,38,2,High,0,0,0,0,2,21.752942750133762,70.0,3.3333333333333335,4-7,41-50,High
52,Master's,11,Education,Academic Coordinator,Large,Entry,11,88,31,Low,1,5,8,8,Low,0,0,2,2,0,3.921214553237025,59.5,8.88888888888889,8-15,51-60,Not_High
60,Master's,7,Logistics,Warehouse Manager,Large,Entry,61,43,36,Medium,4,13,42,5,High,1,0,2,2,2,48.35272873194222,39.5,44.44444444444445,4-7,51-60,High
42,Master's,13,IT,ML Engineer,Small,Mid,57,35,54,Medium,4,9,31,17,Medium,1,1,2,0,1,44.07236490101659,44.5,40.0,8-15,41-50,Not_High
33,Master's,12,Finance,Auditor,Small,Senior,81,23,38,Medium,3,8,53,16,Medium,1,2,2,0,1,54.894997324772596,30.5,35.55555555555556,8-15,31-40,Not_High
49,High School,10,Logistics,Dispatcher,Medium,Mid,91,12,94,Medium,2,10,62,13,High,1,1,0,1,2,57.89927768860353,53.0,34.444444444444436,8-15,41-50,High
54,Bachelor's,15,Education,Teacher,Medium,Mid,54,31,85,Low,0,5,53,4,Medium,0,1,1,1,1,26.859283039058322,58.0,5.555555555555555,8-15,51-60,Not_High
38,Bachelor's,13,Telecom,Network Engineer,Medium,Mid,64,34,47,Medium,5,11,57,7,High,1,1,1,1,2,55.95906902086678,40.5,45.55555555555556,8-15,31-40,High
59,Bachelor's,7,Telecom,Network Engineer,Large,Entry,22,82,64,Low,1,2,19,3,Low,0,0,1,2,0,10.284911717495987,73.0,5.555555555555556,4-7,51-60,Not_High
31,PhD,9,Logistics,Warehouse Manager,Medium,Entry,54,40,55,Low,2,3,33,0,Medium,0,0,3,1,1,26.24130551096843,47.5,10.000000000000002,8-15,31-40,Not_High
39,Bachelor's,5,Education,Academic Coordinator,Medium,Entry,74,20,66,Medium,4,10,66,16,High,1,0,1,1,2,58.96334938469769,43.0,41.111111111111114,4-7,31-40,High
28,Bachelor's,4,Education,Research Assistant,Medium,Senior,65,19,72,Medium,4,10,30,10,Low,1,2,1,1,0,46.17241840556447,45.5,41.111111111111114,4-7,21-30,Not_High
57,Bachelor's,9,Healthcare,Health Analyst,Medium,Senior,71,40,76,Medium,2,7,61,27,Low,1,2,1,1,0,51.66599785981809,58.0,31.11111111111111,8-15,51-60,Not_High
40,High School,9,Logistics,Warehouse Manager,Large,Mid,52,43,66,Low,1,3,37,4,Medium,0,1,0,2,1,24.269662921348313,54.5,6.666666666666667,8-15,31-40,Not_High
23,Bachelor's,2,IT,Software Engineer,Medium,Mid,64,34,71,Medium,3,12,42,24,Medium,1,1,1,1,1,46.74558587479936,52.5,40.00000000000001,0-3,21-30,Not_High
32,Master's,11,Finance,Auditor,Small,Entry,88,24,86,Medium,4,12,50,29,High,1,0,2,0,2,58.63563402889246,55.0,43.333333333333336,8-15,31-40,High
55,Bachelor's,5,Logistics,Supply Chain Analyst,Medium,Mid,26,69,88,Low,2,0,22,2,Low,0,1,1,1,0,14.81808453718566,78.5,6.666666666666667,4-7,51-60,Not_High
57,Bachelor's,8,Finance,Accountant,Large,Mid,57,24,67,Medium,3,11,55,29,High,1,1,1,2,2,48.31393793472446,45.5,38.88888888888889,8-15,51-60,High
23,High School,2,Logistics,Warehouse Manager,Medium,Entry,47,57,34,Low,2,4,40,2,High,0,0,0,1,2,26.12426431246656,45.5,11.111111111111112,0-3,21-30,High
34,Bachelor's,5,IT,Data Analyst,Medium,Entry,55,21,55,Low,1,4,40,7,High,0,0,1,1,2,26.00521669341894,38.0,7.777777777777778,4-7,31-40,High
27,Bachelor's,6,Retail,Inventory Analyst,Medium,Mid,44,59,34,Medium,5,7,32,20,Medium,1,1,1,1,1,42.984216158373464,46.5,41.111111111111114,4-7,21-30,Not_High
23,Master's,2,Healthcare,Health Analyst,Medium,Mid,20,63,29,Low,0,5,17,2,Low,0,1,2,1,0,6.627875869448903,46.0,5.555555555555555,0-3,21-30,Not_High
54,Bachelor's,14,Manufacturing,Production Supervisor,Large,Entry,84,3,83,Medium,2,7,50,23,High,1,0,1,2,2,52.445157838416264,43.0,31.11111111111111,8-15,51-60,High
49,Master's,12,Manufacturing,Production Supervisor,Large,Entry,74,28,70,Medium,4,7,43,24,High,1,0,2,2,2,52.50267522739433,49.0,37.77777777777778,8-15,41-50,High
